TIMESTAMP,ORIGIN_X,ORIGIN_Y,ORIGIN_Z,XAXIS_X,XAXIS_Y,XAXIS_Z,YAXIS_X,YAXIS_Y,YAXIS_Z,STATE,ORIGIN_X,ORIGIN_Y,ORIGIN_Z,XAXIS_X,XAXIS_Y,XAXIS_Z,YAXIS_X,YAXIS_Y,YAXIS_Z,STATE
31884462047,131.462783813477,-958.171142578125,50.8381729125977,-0.224309446344826,-0.974415966256745,0.0140995384467824,0.355200827512874,-0.095222627412569,-0.929927429084021,1,-96.8549270629883,-984.9580078125,586.893676757813,0.914473353576471,-0.404642193960838,0.00178338587042273,0.339126596648068,0.763991768901834,-0.548916868474767,0
31884462138,125.03199005127,-976.311218261719,45.5628929138184,-0.238810643554378,-0.970770060049825,0.0239784702598521,0.341782783409648,-0.10714061880818,-0.933651657078888,1,-93.6503677368164,-989.732604980469,582.80322265625,0.899917214567786,-0.436060682137192,0.000297352661597093,0.362060624725362,0.746819721473031,-0.55782829584239,0
31884462227,116.730499267578,-998.223266601563,41.0494270324707,-0.271096689788319,-0.961626947640371,0.0421923969179225,0.329199569005716,-0.133818436671728,-0.934730051818805,1,-90.9302825927734,-995.8359375,581.710815429688,0.886588620846453,-0.462557696884226,-0.00099721549567663,0.383169596055416,0.735628977754265,-0.558597411153098,0
31884462316,107.064933776855,-1028.56530761719,35.5814590454102,-0.314013713835342,-0.947561306371995,0.0593545128017651,0.327604250720283,-0.166817955876478,-0.929971625646286,1,-87.0846633911133,-1001.87243652344,578.691284179688,0.869588024053889,-0.493728134797569,-0.00701408093522892,0.404916074006393,0.721151833242804,-0.562123657589495,0
31884462406,94.7121124267578,-1068.4248046875,22.4628143310547,-0.362680413322811,-0.928476039242628,0.0799697589362185,0.311742745919589,-0.201744626672798,-0.928501785660732,1,-78.450325012207,-1014.59814453125,564.429748535156,0.830616222943034,-0.556063345452973,-0.0294999326693426,0.440218433818553,0.688170457968251,-0.576740107245983,0
31884462496,78.6658401489258,-1115.46691894531,0.489167869091034,-0.439211551699644,-0.894203669535989,0.0865621755847426,0.283941830686253,-0.22958481817006,-0.930949970756947,1,-78.0597305297852,-1020.38671875,562.104675292969,0.819539514514186,-0.572102345223684,-0.0324636833925712,0.454054233239036,0.682907179390827,-0.572252162612057,0
31884462625,30.0743141174316,-1210.62133789063,-50.7161483764648,-0.655779350310093,-0.742561534274298,0.136219717820412,0.195173903016054,-0.341053423700304,-0.919559519424263,1,-81.3916168212891,-1027.14819335938,556.037963867188,0.816308845691943,-0.576631896359502,-0.0336975451024604,0.456881640562403,0.680277503776354,-0.57313321695119,0
31884462713,30.0743141174316,-1210.62133789063,-50.7161483764648,-0.655779350310093,-0.742561534274298,0.136219717820412,0.195173903016054,-0.341053423700304,-0.919559519424263,1,-82.9147567749023,-1029.24182128906,551.541320800781,0.814336308199404,-0.579362815565369,-0.0345702919908611,0.454761534409088,0.673941718106855,-0.582232348308708,0
31884462823,8.36741924285889,-1250.21179199219,-92.7845840454102,-0.734930020501478,-0.643078907518197,0.215237969863356,0.0506368872052859,-0.368546841824635,-0.928229029407746,1,-84.9164123535156,-1031.99987792969,549.835693359375,0.812224276579688,-0.582313304675413,-0.0346834215815277,0.456456952713888,0.671447946940173,-0.583784810413031,0
31884462918,-3.83826351165771,-1259.97619628906,-112.457931518555,-0.748162390311442,-0.612084211154224,0.25613659671976,-0.00891691444273359,-0.376719488854853,-0.926284467835751,1,-86.6414337158203,-1034.39831542969,548.453002929688,0.810992708564759,-0.583948963232341,-0.0359782572489246,0.456758715811923,0.670379164539406,-0.584776240352916,0
31884463004,-27.4498615264893,-1282.7314453125,-146.689758300781,-0.776146668732134,-0.540478719185314,0.324775465089058,-0.12041908275705,-0.378535068758969,-0.917720243989198,1,-87.2164840698242,-1035.73950195313,546.54443359375,0.808837103279203,-0.586839471671382,-0.0374429545757444,0.457050078545084,0.667458626185958,-0.587881117260867,0
31884463144,-40.3558311462402,-1297.12316894531,-164.516876220703,-0.793198868376252,-0.497432438590963,0.351278414144794,-0.170749082340362,-0.372032895192656,-0.912379458215985,1,-89.6033630371094,-1044.35986328125,544.999816894531,0.796186892137443,-0.602842843263891,-0.051642415842291,0.46438296036703,0.663565895016582,-0.586539656878881,0
31884463263,-62.574535369873,-1323.36303710938,-193.879013061523,-0.805169184467514,-0.435221237889466,0.402846197045324,-0.244229887429363,-0.375663073088438,-0.893996094848289,1,-85.5182418823242,-1053.35021972656,536.237731933594,0.779013045921624,-0.621329194919,-0.0841944524610814,0.460682355711297,0.658271572614696,-0.595357290896538,0
31884463391,-70.3185958862305,-1333.3974609375,-205.24201965332,-0.796056846418596,-0.407217967707913,0.447735439792203,-0.287665414432584,-0.396297142327029,-0.871892874338792,1,-81.3738250732422,-1059.38891601563,528.598937988281,0.763487284954623,-0.637298360041159,-0.104584731206172,0.457774981152833,0.648265384626098,-0.608435746588003,0
31884463518,-83.3736801147461,-1357.30114746094,-222.019775390625,-0.745936821317341,-0.342572820303928,0.571158578147956,-0.386561488209151,-0.475653240703084,-0.790141892600424,1,-73.6371002197266,-1068.9912109375,516.845092773438,0.737162313604954,-0.663050378949124,-0.130214893065328,0.453558579115749,0.628372963540818,-0.632006355981831,0
31884463652,-86.5491180419922,-1369.57275390625,-227.547241210938,-0.730774762975803,-0.310084710763986,0.608124755250166,-0.417409957619987,-0.501919680233434,-0.757525947987294,1,-65.3225784301758,-1078.09924316406,498.726623535156,0.710040772053989,-0.687244619176973,-0.153417519968459,0.442581318931412,0.605015860356303,-0.661874296864786,0
31884463784,-50.493465423584,-1346.28515625,-263.86083984375,-0.870852463198911,-0.437511619288973,0.224052606160987,-0.153990369052565,-0.19003855992547,-0.969624830530092,1,-59.3521881103516,-1081.95947265625,486.655303955078,0.695797462158738,-0.699123937583779,-0.16459529625968,0.430784863221363,0.589589470636438,-0.683233969979535,0
31884463893,-13.8929710388184,-1307.91809082031,-275.909423828125,-0.881383587538468,-0.472370050629024,-0.00543202416721879,0.00986499126853748,-0.00690816695649777,-0.999927476958491,1,-57.579948425293,-1083.14453125,484.750427246094,0.686330830367851,-0.707051251895356,-0.170377576223474,0.432282540061703,0.584978246480216,-0.686245041295552,0
31884464015,41.8856086730957,-1252.21044921875,-284.283050537109,-0.856420666060676,-0.515769725886774,-0.0229179537234459,0.0137100459134264,0.0216547384444608,-0.999671499515693,1,-52.9459114074707,-1082.01696777344,480.328552246094,0.692413312418311,-0.700414401310315,-0.173157359713689,0.424200766665847,0.58933442511548,-0.687559920977012,0
31884464155,34.3096046447754,-1255.28845214844,-268.296173095703,-0.865325147170875,-0.500941467755584,0.0164327586419673,-0.00230124176697107,-0.0288148820080164,-0.999582116117127,1,-49.9442977905273,-1066.71899414063,482.864166259766,0.731459442223523,-0.66029030393579,-0.170246288976983,0.394691964802154,0.613572614186123,-0.683920243918413,0
31884464277,23.6981430053711,-1266.50561523438,-253.542572021484,-0.873006260334987,-0.487091010953116,0.0245441737402806,0.00198447702466386,-0.0538727727623956,-0.998545835806164,1,-45.4349517822266,-1056.06701660156,489.425872802734,0.747132832111515,-0.646717960702841,-0.153454913526371,0.39156224355933,0.614805858199836,-0.684611397905372,0
31884464373,16.2237205505371,-1282.41491699219,-190.868041992188,-0.881640217701692,-0.467138592891272,0.0670228435869122,0.0567233046386322,-0.245887096089642,-0.967637330143622,1,-43.0756378173828,-1051.71862792969,490.736206054688,0.751264287914549,-0.643224489578407,-0.147865566346067,0.388766618577597,0.612321489326374,-0.68842059091,0
31884464495,11.894926071167,-1288.70227050781,-179.636734008789,-0.881672787175537,-0.463127989457147,0.0903634978047009,0.0419525424109069,-0.267683450318843,-0.962593140745694,1,-37.7645034790039,-1045.31176757813,490.330291748047,0.755030427401807,-0.641163386844381,-0.137253652292707,0.386781696372113,0.60454312288093,-0.696367382872636,0
31884464585,-7.55668449401855,-1309.07861328125,-177.641159057617,-0.911191909548631,-0.383183455518831,-0.151326611637766,0.190210408750349,-0.0654646037399612,-0.979558260676819,1,-36.1207427978516,-1042.37121582031,490.721496582031,0.758936598076997,-0.636872491781853,-0.135678551403265,0.38358546237918,0.605632313840717,-0.697188420359439,0
31884464684,-15.2206201553345,-1310.40576171875,-142.512847900391,-0.863648878741742,-0.38055489322635,-0.330588244633128,0.367732623202916,-0.027059436826375,-0.929537790899833,1,-35.778076171875,-1037.14465332031,492.391296386719,0.76707169184396,-0.627410922025852,-0.134002068992663,0.377963380414205,0.61071176249302,-0.695826721403063,0
31884464816,53.7007026672363,-1204.82495117188,-118.359405517578,-0.586284714038457,-0.808860481587092,0.0448882547170391,0.263915008455531,-0.243093207754234,-0.933410178140175,1,-35.3984375,-1030.64038085938,491.666809082031,0.772309755843161,-0.625355820071142,-0.111659031576611,0.37936205972618,0.595021693002475,-0.708543303190976,0
31884464959,71.7044296264648,-1203.6513671875,-121.523155212402,-0.606128212310924,-0.759356196336716,0.236615209413509,0.131066096023664,-0.388784719605337,-0.91195839832446,1,-37.109733581543,-1026.09228515625,494.699676513672,0.779079865653974,-0.620623955084527,-0.0886592877696689,0.389940333734034,0.590444090473091,-0.706627421030909,0
31884465049,71.9144515991211,-1222.84130859375,-135.784774780273,-0.69363187375324,-0.684766517482807,0.223538900972599,0.0155766996096294,-0.324514888239918,-0.945752321561996,1,-38.4103813171387,-1020.90692138672,494.661407470703,0.790521149325535,-0.606581989371633,-0.08446657705263,0.376971130963124,0.590634529297988,-0.713472928162889,0
31884465169,95.3291244506836,-1204.80615234375,-126.826286315918,-0.649581865126409,-0.522104823944059,0.552675269315751,-0.150555414873015,-0.624196348299335,-0.766623757668773,1,-37.5535049438477,-1016.94226074219,495.165893554688,0.803853196088828,-0.589831279643062,-0.07693569192776,0.363062592922878,0.588976915896964,-0.722005364357231,0
31884465259,98.7687072753906,-1199.9775390625,-124.307487487793,-0.656188851920265,-0.457332287639344,0.600219434288935,-0.191170052738668,-0.668717377372408,-0.718520062445067,1,-35.057991027832,-1015.2177734375,495.716735839844,0.811436892474943,-0.579599559963641,-0.0750634373084627,0.35685205803558,0.593065211141614,-0.721754988905047,0
31884465404,101.283851623535,-1183.94909667969,-119.751472473145,-0.640101888212739,-0.369993506678348,0.673330808534962,-0.190171122199812,-0.772827254163215,-0.605452706248646,1,-28.8915481567383,-1009.30413818359,492.224212646484,0.825347582032913,-0.557090745552029,-0.0919307894707058,0.327455705744178,0.604914538695555,-0.725845136134649,0
31884465564,122.614593505859,-1154.95129394531,-121.521812438965,-0.591706246343267,-0.263038979724775,0.762032947570976,-0.18475706934727,-0.875862282367946,-0.445791529362571,1,-26.4423046112061,-999.21435546875,491.994598388672,0.84419352138881,-0.52608955107568,-0.102796316539802,0.305282834981529,0.629490208367463,-0.714523945179676,0
31884465685,127.90828704834,-1150.07580566406,-121.599166870117,-0.609244850912838,-0.256933372871182,0.750203941299452,-0.192312829848028,-0.869937890996173,-0.454118752404009,1,-20.0812377929688,-982.6015625,483.114135742188,0.862143576613513,-0.499690647421069,-0.083771774387159,0.294568303335744,0.628865957133588,-0.719553418884489,0
31884465807,141.584182739258,-1147.19677734375,-123.387901306152,-0.624922793829019,-0.291406740204546,0.724260735865403,-0.191469966453972,-0.842177896803299,-0.504059165259484,1,-15.4722633361816,-975.688354492188,479.929626464844,0.870611307214954,-0.4868089243069,-0.0710846183406003,0.292948548170891,0.629053466644523,-0.720050612267689,0
31884465907,151.35124206543,-1139.25952148438,-131.473327636719,-0.602817651081668,-0.279344378267013,0.74738049069734,-0.21008997675892,-0.848081514044494,-0.486435964132419,1,3.14117956161499,-960.094055175781,473.956207275391,0.872378916264357,-0.485674216051458,-0.0554579328881632,0.291944352804593,0.608642525115956,-0.737782333405985,0
31884466003,159.724838256836,-1122.77941894531,-140.183883666992,-0.578799638677694,-0.214071420846747,0.786870005174442,-0.19863386438211,-0.898854616497966,-0.390646856279332,1,22.9944744110107,-947.389770507813,473.942077636719,0.872962478145099,-0.484250994379386,-0.0586300792541102,0.286824641553527,0.606811483797792,-0.741290393927247,0
31884466137,166.169891357422,-1102.15563964844,-153.224426269531,-0.576257635108607,-0.142602888165105,0.804730734013562,-0.172523265982647,-0.941244356499509,-0.290335640341495,1,29.6619243621826,-939.848266601563,472.454193115234,0.878460817553259,-0.47310304268161,-0.0669335717638198,0.272662786382868,0.611382639236964,-0.742877024386658,0
31884466302,187.474197387695,-1093.16394042969,-173.960311889648,-0.504015656719974,-0.136025346869253,0.852915777078975,-0.169292040047074,-0.952805398275067,-0.25199618686518,1,53.0060234069824,-920.067260742188,469.613922119141,0.896364036356855,-0.435698987577141,-0.0818407389403403,0.231675302046523,0.617776751072682,-0.751450890115737,0
31884466456,217.423202514648,-1093.39929199219,-195.715133666992,-0.468402897580357,-0.134170701829533,0.873267970504413,-0.194033666948068,-0.948649991084345,-0.249828201983599,1,66.2258529663086,-910.185485839844,463.805206298828,0.910224302975711,-0.403474502832672,-0.0932740255178712,0.205764911817938,0.636113901021605,-0.74365308174688,0
31884466969,273.158843994141,-1119.60192871094,-240.764938354492,-0.83874177480502,0.427240457688959,-0.337606022622011,-0.397460610917555,-0.904133939800558,-0.156738258474968,1,93.8192749023438,-865.287780761719,436.325134277344,0.963289917717726,-0.26366874608526,-0.0505106598769282,0.149375345201898,0.682744082866428,-0.715225505387423,0
31884467141,268.536712646484,-1105.30712890625,-243.921081542969,-0.817767509782791,0.485948199052135,-0.3084001423178,-0.397688276919116,-0.864434244562394,-0.307567019085189,1,90.5498886108398,-847.7421875,437.035858154297,0.981378308259891,-0.184130145482292,-0.0547056267821164,0.0940407622725829,0.708898197750481,-0.69901336200198,0
31884467234,298.466339111328,-1032.7841796875,-252.801773071289,-0.845224838896121,0.458741287062415,-0.274137562653032,-0.298668064372143,-0.830871434968825,-0.46952108139789,1,86.9296493530273,-841.180908203125,435.594360351563,0.986868907608364,-0.152836291381725,-0.0522573175024734,0.0745349735585213,0.717922670658168,-0.692121070819025,0
31884467416,356.3466796875,-926.096862792969,-258.559326171875,-0.902488683095896,0.325151642946434,-0.282472274698013,-0.124503817799928,-0.82476637199125,-0.551596982393516,1,86.9296493530273,-841.180908203125,435.594360351563,0.986868907608364,-0.152836291381725,-0.0522573175024734,0.0745349735585213,0.717922670658168,-0.692121070819025,0
31884467540,406.882690429688,-828.285034179688,-240.552520751953,-0.918067613174433,0.179017349274803,-0.353701351847603,0.0852438136752971,-0.782210027254133,-0.617155544002628,1,86.9296493530273,-841.180908203125,435.594360351563,0.986868907608364,-0.152836291381725,-0.0522573175024734,0.0745349735585213,0.717922670658168,-0.692121070819025,0
31884467707,435.001251220703,-773.033264160156,-221.286895751953,-0.899312305194453,0.0836683444951376,-0.429228360963348,0.244481346736088,-0.717616255402886,-0.652116386145639,1,80.5854721069336,-809.816467285156,363.139221191406,0.995561256431711,0.0932214273517762,0.0129441173747456,-0.0548505449175647,0.686460218319609,-0.725095708432232,0
31884467805,448.442352294922,-763.757934570313,-216.988540649414,-0.892926519738229,0.0857573174217721,-0.44195917555448,0.27125078668279,-0.681018208788632,-0.680174396770631,1,80.5854721069336,-809.816467285156,363.139221191406,0.995561256431711,0.0932214273517762,0.0129441173747456,-0.0548505449175647,0.686460218319609,-0.725095708432232,0
31884467912,479.602569580078,-746.719848632813,-214.878189086914,-0.881465388898706,0.049082178966465,-0.469691077072535,0.335325795163577,-0.635274682984593,-0.69568864318511,1,96.1469879150391,-817.611755371094,347.845947265625,0.989212684658773,0.142555653022115,0.033706828709051,-0.0746568052408605,0.688599814923391,-0.721288192277331,0
31884468041,502.639007568359,-743.004028320313,-213.317749023438,-0.870461331744014,0.019890859426602,-0.49183475238103,0.389675580866533,-0.582639819279389,-0.713220711047016,1,120.505722045898,-832.615234375,322.650268554688,0.979702892964247,0.189307273022611,0.0659165980480423,-0.0852949225203062,0.691267456423389,-0.717547266653698,0
31884468137,524.291076660156,-738.992797851563,-211.3466796875,-0.855047556226363,0.00444030685607844,-0.518530577947289,0.441968950401798,-0.516764945314897,-0.733224002726605,1,133.608108520508,-845.074951171875,303.357360839844,0.974138571463891,0.204440983994015,0.0962181253706818,-0.0760824387392421,0.697754374429409,-0.712285262714394,0
31884468229,545.5888671875,-740.458068847656,-213.864654541016,-0.847672551556572,-0.00361937322510416,-0.530507441488833,0.480471307840427,-0.429229281647868,-0.764793793200602,1,149.940628051758,-862.711303710938,271.921203613281,0.961853497358744,0.233982173929036,0.141739874072879,-0.0577022998747422,0.679990020189181,-0.730947342174717,0
31884468416,570.01123046875,-749.975891113281,-209.153854370117,-0.838583073826975,-0.157284811467222,-0.521574459087696,0.543663958337804,-0.302699793043478,-0.782816923485885,1,176.082168579102,-898.123291015625,253.426544189453,0.952814391634057,0.266021726125146,0.146209357855165,-0.045314134561878,0.600911259881041,-0.798030254412129,0
31884468522,573.284423828125,-752.840759277344,-204.526580810547,-0.827794133380355,-0.162459474336181,-0.536995150759743,0.561029859527398,-0.242331730833776,-0.791530687307684,1,184.032760620117,-916.112243652344,251.603042602539,0.944713308859779,0.288376335710854,0.156063618646974,-0.0464174327745682,0.588774922136399,-0.80696314227968,0
31884468617,577.031860351563,-756.42822265625,-202.45393371582,-0.817813225489674,-0.175709300263979,-0.548003439783838,0.574454196177418,-0.192317223293193,-0.795623316726548,1,188.593246459961,-926.636779785156,254.169494628906,0.942258507514607,0.296488395054206,0.15570336096092,-0.0562505830791747,0.598461110904781,-0.799174680928937,0
31884468749,576.938232421875,-769.816589355469,-197.52326965332,-0.803722874839533,-0.189512317975356,-0.56401650844216,0.588610719716738,-0.1146560866626,-0.800244589126201,1,193.804077148438,-942.571472167969,259.658874511719,0.940655566750768,0.30787485106329,0.142759170716099,-0.0830340877069932,0.616683114842049,-0.782820079039479,0
